CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditScoreBand,TenureGroup,BalanceSegment,ActivityStatus,CardStatus,ChurnStatus,HighValueCustomer,BalanceAtRisk,ChurnRiskScore
15651737,623,Spain,Male,44,1,83325.77,1,0,1,80828.78,0,30-45,Medium,New,Low-balance,Active,No credit card,Retained,False,0.0,0.4860560388667901
15663168,665,France,Male,35,8,110934.54,1,1,0,169287.99,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2761784277961477
15643426,523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0,30-45,Low,Long-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.36006101645080485
15618245,706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.28456438371518583
15717527,619,France,Female,49,9,145359.99,1,1,0,38186.85,0,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.7669046268569377
15793478,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,151391.68,0.5849673103464408
15642248,608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0,60+,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.269237285764757
15640377,526,France,Female,36,0,0.0,2,1,0,97767.63,0,30-45,Low,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.1897276517284068
15723950,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1,30-45,Medium,New,Low-balance,Active,Has credit card,Churned,False,70291.02,0.40486630232353477
15590327,604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5731555240984485
15706199,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0,30-45,Medium,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.4550727212165447
15671514,669,Spain,Female,33,8,0.0,2,0,1,128538.05,0,30-45,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.11663587547906555
15727041,624,France,Male,71,7,0.0,2,1,1,108841.83,0,60+,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1312910057618631
15738063,631,France,Male,29,2,0.0,2,1,1,18581.84,0,<30,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07801782852883613
15711733,753,France,Male,48,4,0.0,2,0,1,146821.42,0,46-60,High,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.2777803073461972
15652320,588,France,Male,40,5,0.0,2,0,0,100727.68,0,30-45,Medium,Mid-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.14773709337370894
15634180,729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0,<30,Medium,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.2104168143383952
15694566,602,France,Female,42,10,0.0,2,0,0,169921.11,1,30-45,Medium,Long-term,Zero-balance,Inactive,No credit card,Churned,False,0.0,0.3949833291653176
15726103,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1,46-60,Medium,New,Low-balance,Inactive,Has credit card,Churned,False,76296.81,0.8561935970481837
15646351,486,Spain,Male,27,7,0.0,2,1,0,28823.04,0,<30,Low,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.07534207745897212
15730044,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1,30-45,High,Mid-term,Low-balance,Active,No credit card,Churned,False,64497.94,0.7698071185245816
15795186,562,France,Male,38,5,0.0,1,1,0,115700.2,0,30-45,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.4606126933759381
15784890,763,Spain,Female,32,8,0.0,2,1,0,16725.53,0,30-45,High,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.12292852436236243
15694125,669,France,Male,57,5,0.0,2,1,1,56875.76,0,46-60,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.2370583270141454
15565891,709,France,Male,39,8,0.0,2,1,0,56214.09,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.1214716734147419
15674254,554,Spain,Female,45,4,0.0,2,1,1,193412.05,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.2989647025062964
15775206,699,France,Male,37,10,0.0,2,0,0,83263.04,0,30-45,Medium,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.13072572309653355
15797627,732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0,46-60,Medium,New,High-balance,Active,No credit card,Retained,True,0.0,0.48518827620276506
15649853,625,France,Female,45,3,0.0,1,1,1,184474.15,1,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.68786848606894
15610379,599,France,Male,30,9,105443.68,1,1,1,121124.53,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.17219526788475442
15659800,584,Spain,Female,50,1,0.0,1,0,1,152567.75,1,46-60,Medium,New,Zero-balance,Active,No credit card,Churned,False,0.0,0.7312684205612286
15716236,499,France,Male,35,10,0.0,2,1,0,10722.54,0,30-45,Low,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.0995829119543963
15672053,526,Spain,Male,38,2,0.0,2,0,0,58010.98,0,30-45,Low,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.11472460499037995
15663933,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1,30-45,Medium,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,86147.46,0.35546728594409216
15814236,537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0,30-45,Low,New,Low-balance,Active,Has credit card,Retained,False,0.0,0.26643022640060904
15583597,696,Spain,Male,47,1,106758.6,1,1,1,80591.18,0,46-60,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.46734693400842536
15607395,679,France,Female,33,9,112528.65,2,1,0,177362.45,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2645110591442311
15694556,684,France,Male,60,2,116563.58,1,1,0,120257.7,1,46-60,Medium,New,High-balance,Inactive,Has credit card,Churned,True,116563.58,0.8189849148640056
15744109,850,France,Male,32,4,0.0,1,1,1,180622.02,0,30-45,High,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.32269139812883707
15800688,495,Spain,Female,42,7,0.0,2,0,0,130404.53,0,30-45,Low,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.3487563401856065
15810878,537,Spain,Female,38,6,141786.78,1,0,1,147797.54,0,30-45,Low,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.3085134816986191
15587835,850,France,Male,41,3,136416.82,1,0,1,57844.26,0,30-45,High,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.32531017520923383
15763515,513,France,Male,30,5,0.0,2,1,0,162523.66,0,30-45,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.10667027356905921
15725882,618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0,30-45,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.40201284419604
15788022,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,30-45,High,Mid-term,Low-balance,Active,No credit card,Retained,False,0.0,0.32043011934825977
15663917,547,France,Male,43,1,92350.36,1,0,1,80262.91,0,30-45,Low,New,Low-balance,Active,No credit card,Retained,False,0.0,0.5316619743310901
15656865,613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0,60+,Medium,Long-term,Low-balance,Active,No credit card,Retained,False,0.0,0.3494653711721157
15667971,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.23863087170323166
15800366,546,France,Male,29,5,0.0,1,1,1,94823.95,0,<30,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.28848528986863664
15717231,721,Germany,Male,37,4,98459.6,1,0,0,90821.66,0,30-45,Medium,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.4835522379356182
15643188,671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,114603.76,0.7898723208096595
15671351,624,Spain,Male,35,2,0.0,2,1,0,87310.59,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.10075013643689848
15573628,751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1,46-60,High,Long-term,High-balance,Inactive,Has credit card,Churned,True,148074.79,0.924505538244493
15698953,636,Spain,Male,36,1,0.0,3,1,1,74048.1,1,30-45,Medium,New,Zero-balance,Active,Has credit card,Churned,False,0.0,0.6739430784783886
15753888,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1,60+,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,108004.64,0.4870945029532625
15737961,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0,<30,Low,New,High-balance,Active,Has credit card,Retained,True,0.0,0.25157026758822537
15801701,653,Spain,Male,35,9,0.0,2,1,1,45956.05,0,30-45,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.08487865222904321
15684419,709,Spain,Female,37,8,0.0,3,1,0,71738.56,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.5908911293746358
15794266,559,France,Male,32,9,145303.52,1,1,0,103560.98,0,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2857580182292554
15810711,684,Germany,Male,37,4,138476.41,2,1,1,52367.29,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.24632720089589213
15771270,635,France,Female,27,8,127471.56,1,1,1,152916.05,1,<30,Medium,Long-term,High-balance,Active,Has credit card,Churned,True,127471.56,0.28607094271469646
15607786,709,France,Male,26,6,156551.63,1,0,1,4410.77,0,<30,Medium,Mid-term,High-balance,Active,No credit card,Retained,True,0.0,0.18604133563824926
15624519,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1,46-60,Medium,Long-term,Low-balance,Inactive,Has credit card,Churned,False,97092.87,0.9059506094904948
15799910,793,France,Male,32,2,0.0,2,1,0,193817.63,1,30-45,High,New,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.14881805408280877
15602479,609,Spain,Male,37,5,129312.79,1,1,1,26793.82,0,30-45,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.2298129967228203
15617419,618,Germany,Female,29,10,100315.1,2,1,1,32526.64,0,<30,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.21518236723642395
15657603,850,France,Female,35,6,81684.97,1,1,0,824.0,0,30-45,High,Mid-term,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.3680742483392488
15570379,669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1,46-60,Medium,Mid-term,Low-balance,Inactive,No credit card,Churned,False,88827.53,0.7971169316364901
15772996,594,Germany,Male,40,0,152092.44,2,1,1,83508.93,0,30-45,Medium,New,High-balance,Active,Has credit card,Retained,True,0.0,0.3455805751117368
15729574,616,Spain,Male,71,4,0.0,2,1,1,173599.38,0,60+,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.13087076202623474
15737267,676,France,Female,49,1,0.0,1,1,0,79342.31,1,46-60,Medium,New,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8657904544345886
15799128,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,30-45,Medium,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.302035313012309
15813327,710,France,Male,21,4,109130.96,2,1,1,56191.99,0,<30,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.1254978031700673
15711921,695,France,Male,29,5,0.0,2,1,1,6770.44,0,<30,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07572716515216829
15654300,530,Germany,Male,33,9,75242.28,1,0,1,101694.67,0,30-45,Low,Long-term,Low-balance,Active,No credit card,Retained,False,0.0,0.20346677877398897
15569945,509,Spain,Male,29,1,0.0,2,1,0,69113.14,0,<30,Low,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.08000904353648469
15569666,517,France,Female,45,4,0.0,1,0,0,172674.36,1,30-45,Low,Mid-term,Zero-balance,Inactive,No credit card,Churned,False,0.0,0.849239168156475
15681887,758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0,30-45,High,New,High-balance,Active,Has credit card,Retained,True,0.0,0.27156184929116
15608873,665,France,Male,51,2,0.0,1,0,0,53353.36,0,46-60,Medium,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.8180378217314722
15762091,631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0,<30,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.4302450743410114
15722053,576,Spain,Male,33,3,0.0,2,0,1,190112.05,0,30-45,Low,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.08038654467933477
15782100,544,Spain,Male,22,3,66483.32,1,0,1,110317.39,0,<30,Low,Mid-term,Low-balance,Active,No credit card,Retained,False,0.0,0.26764890027834193
15765300,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1,30-45,Medium,Mid-term,Low-balance,Inactive,Has credit card,Churned,False,62389.03,0.772532224501459
15743570,481,France,Female,34,5,0.0,2,1,1,125253.46,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.11564584055288525
15608541,498,France,Male,46,1,91857.66,1,1,0,101954.78,1,46-60,Low,New,Low-balance,Inactive,Has credit card,Churned,False,91857.66,0.7744801607093943
15750671,512,Spain,Male,31,6,0.0,2,1,0,168462.26,0,30-45,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.10065082339887263
15813659,594,France,Female,56,7,0.0,1,1,0,26215.85,1,46-60,Medium,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8915247379065688
15757867,570,France,Female,30,10,176173.52,1,1,0,97045.32,1,30-45,Low,Long-term,High-balance,Inactive,Has credit card,Churned,True,176173.52,0.5188105581089913
15652914,721,Spain,Male,38,7,0.0,1,0,1,53534.8,0,30-45,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.326905921608007
15723818,453,France,Female,37,4,131834.76,2,1,0,8949.2,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.27020906105502507
15713819,562,France,Male,48,3,92347.96,1,1,1,163116.75,0,46-60,Low,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.5524014234630186
15656484,682,France,Male,40,4,0.0,2,1,1,140745.91,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.11880700038104063
15778515,748,France,Male,40,3,95297.11,1,0,0,171515.84,0,30-45,High,Mid-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.47007818860936895
15803840,729,France,Female,32,9,0.0,2,0,0,150803.44,0,30-45,Medium,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.12926306215020278
15735339,663,France,Male,39,4,0.0,1,1,0,76884.05,0,30-45,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.4334691177854728
15600392,735,France,Female,53,8,123845.36,2,0,1,170454.93,1,46-60,Medium,Long-term,High-balance,Active,No credit card,Churned,True,123845.36,0.5592730476128022
15625740,627,Germany,Male,62,3,143426.34,2,1,1,143104.3,0,60+,Medium,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.48158699762603424
15663817,713,France,Male,46,5,0.0,1,1,1,55701.62,0,46-60,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.5725638345134603
15734461,562,Germany,Male,31,2,112708.2,1,0,1,186370.3,0,30-45,Low,New,High-balance,Active,No credit card,Retained,True,0.0,0.42182559215781823
15780142,632,France,Male,43,2,100013.51,1,1,0,24275.32,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.63091596764218
15709920,479,France,Female,33,2,208165.53,1,0,0,50774.81,1,30-45,Low,New,High-balance,Inactive,No credit card,Churned,True,208165.53,0.4973071661804719
15684248,658,Spain,Male,21,7,0.0,2,0,1,154279.87,0,<30,Medium,Long-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.06926478856867666
15643158,598,France,Female,40,9,0.0,1,1,0,68462.59,1,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.5873395377241789
15693902,597,France,Male,19,2,0.0,2,1,1,91036.74,0,<30,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07036594955369799
15578307,512,France,Female,33,6,121685.31,2,1,1,83681.97,0,30-45,Low,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.19569377552533682
15585379,704,France,Male,39,2,111525.02,1,1,0,199484.96,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3476076378476782
15758510,474,France,Male,26,6,0.0,2,0,0,152491.22,0,<30,Low,Mid-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.13202536529955136
15692918,604,Germany,Male,36,10,113546.3,1,1,1,134875.37,0,30-45,Medium,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.4061015034772989
15705301,683,France,Male,41,6,95696.52,2,1,1,184366.14,0,30-45,Medium,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.20247500652318753
15718231,537,France,Male,28,0,88963.31,2,1,1,189839.93,0,<30,Low,New,Low-balance,Active,Has credit card,Retained,False,0.0,0.15520371954508025
15567991,794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0,30-45,High,New,High-balance,Active,No credit card,Retained,True,0.0,0.1659395837344107
15772650,732,France,Male,55,9,136576.02,1,0,1,3268.17,1,46-60,Medium,Long-term,High-balance,Active,No credit card,Churned,True,136576.02,0.5354797714397485
15574795,495,France,Female,38,2,63093.01,1,1,1,47089.72,0,30-45,Low,New,Low-balance,Active,Has credit card,Retained,False,0.0,0.3578509949659596
15706036,552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0,30-45,Low,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.24144960437482577
15723856,602,France,Female,29,3,88814.4,2,1,1,62487.97,0,<30,Medium,Mid-term,Low-balance,Active,Has credit card,Retained,False,0.0,0.15569032388798518
15812920,607,Germany,Male,40,5,90594.55,1,0,1,181598.25,0,30-45,Medium,Mid-term,Low-balance,Active,No credit card,Retained,False,0.0,0.5356246035414307
15691287,675,Germany,Female,33,0,141816.25,1,1,0,64815.05,1,30-45,Medium,New,High-balance,Inactive,Has credit card,Churned,True,141816.25,0.6293156580746021
15804797,443,France,Female,54,3,138547.97,1,1,1,70196.23,1,46-60,Low,Mid-term,High-balance,Active,Has credit card,Churned,True,138547.97,0.6313475720198195
15708650,727,France,Female,31,2,52192.08,2,0,1,160383.47,0,30-45,Medium,New,Low-balance,Active,No credit card,Retained,False,0.0,0.1612267202635408
15712777,482,France,Male,38,4,124976.19,1,1,0,35848.12,0,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3624185954982337
15786469,686,France,Female,34,1,0.0,2,1,0,87278.48,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.14944925642332263
15669219,588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.5068792370697865
15641004,605,Spain,Female,48,10,150315.92,1,0,1,133486.36,0,46-60,Medium,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.5557749369953618
15648067,583,France,Male,39,1,129299.28,2,1,0,73107.6,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.21470946373833436
15704014,738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0,30-45,Medium,Long-term,High-balance,Inactive,Has credit card,Retained,True,0.0,0.28944889907081045
15645136,744,Spain,Male,30,1,128065.12,1,1,0,121525.48,0,30-45,High,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.3197004511943986
15709604,781,France,Male,23,2,107433.48,1,1,0,173843.21,0,<30,High,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.25703037351989017
15713637,699,France,Male,34,2,117468.67,1,1,0,185227.42,0,30-45,Medium,New,High-balance,Inactive,Has credit card,Retained,True,0.0,0.2785508747745249
15793901,639,France,Female,27,2,0.0,2,0,0,125244.18,0,<30,Medium,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.13627260231968757
15569759,583,France,Female,27,4,0.0,3,1,0,163113.41,0,<30,Medium,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.6984252905571501
15712930,587,France,Male,42,1,0.0,1,0,0,123006.91,0,30-45,Medium,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.5871686351311362
15586504,694,France,Male,40,9,0.0,2,1,0,40463.03,0,30-45,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.14237496185406281
15677317,570,France,Female,29,4,153040.03,1,1,1,131363.57,1,<30,Low,Mid-term,High-balance,Active,Has credit card,Churned,True,153040.03,0.26877179171465404
15664270,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1,30-45,Medium,Mid-term,High-balance,Inactive,Has credit card,Churned,True,142084.04,0.9031632212220164
15731519,511,France,Female,30,5,0.0,2,1,0,143994.86,0,30-45,Low,Mid-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.1324800549763886
15745623,788,France,Male,32,4,112079.58,1,0,0,89368.59,0,30-45,High,Mid-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.26564318863157416
15813862,526,Spain,Male,66,7,132044.6,2,1,1,158365.89,0,60+,Low,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.30314013314671173
15641934,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1,46-60,High,Long-term,Low-balance,Inactive,Has credit card,Churned,False,66582.81,0.8114203300165858
15713043,691,France,Female,33,6,0.0,2,1,1,100408.31,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.1255228847516851
15700749,481,France,Female,39,6,0.0,1,1,1,24677.54,0,30-45,Low,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.37910447654560564
15697567,752,France,Male,33,4,0.0,2,1,1,39570.78,0,30-45,High,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.06832149557233241
15715414,658,France,Female,38,6,102895.1,1,0,0,155665.76,0,30-45,Medium,Mid-term,High-balance,Inactive,No credit card,Retained,True,0.0,0.433484699230687
15639530,679,Spain,Male,42,2,0.0,1,1,1,168294.27,0,30-45,Medium,New,Zero-balance,Active,Has credit card,Retained,False,0.0,0.43956018448421885
15726058,754,Germany,Male,27,7,117578.35,2,0,1,87908.01,0,<30,High,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.1979877117399599
15725665,679,France,Male,47,10,198546.1,2,1,0,191198.92,1,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,198546.1,0.683976156158923
15698872,633,Spain,Female,39,2,0.0,2,0,0,191207.03,0,30-45,Medium,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.21822667103351592
15812184,674,France,Female,31,1,0.0,1,1,0,128954.05,0,30-45,Medium,New,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.39766256881361683
15742609,600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0,<30,Medium,New,High-balance,Active,No credit card,Retained,True,0.0,0.3194802940042359
15815043,645,Spain,Male,49,8,0.0,2,1,0,162012.6,0,46-60,Medium,Long-term,Zero-balance,Inactive,Has credit card,Retained,False,0.0,0.38950030312653816
15640648,698,France,Male,36,6,0.0,2,0,1,19231.98,0,30-45,Medium,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.08450489724094905
15627203,508,Spain,Male,54,10,0.0,1,1,1,175749.36,0,46-60,Low,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.5726922931663314
15786196,555,France,Female,44,3,105770.7,3,1,0,60533.96,1,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Churned,True,105770.7,0.9047089156897905
15612095,751,France,Female,48,9,0.0,1,1,0,137508.42,1,46-60,High,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.8421639307749921
15674368,738,France,Female,39,1,94435.45,2,0,1,189430.86,0,30-45,Medium,New,Low-balance,Active,No credit card,Retained,False,0.0,0.25682896154512824
15783477,706,Germany,Female,39,8,112889.91,1,0,1,6723.66,0,30-45,Medium,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.5968197244491528
15757559,595,France,Female,53,7,0.0,2,1,0,41371.68,1,46-60,Medium,Long-term,Zero-balance,Inactive,Has credit card,Churned,False,0.0,0.560404112385534
15591036,577,Germany,Female,43,3,127940.47,1,0,0,125140.72,1,30-45,Low,Mid-term,High-balance,Inactive,No credit card,Churned,True,127940.47,0.8504816711257521
15761241,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0,30-45,Low,Long-term,High-balance,Active,Has credit card,Retained,True,0.0,0.5111803017292642
15695078,699,France,Male,32,3,0.0,2,1,1,170770.44,0,30-45,Medium,Mid-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.07940161171075691
15645744,826,France,Female,30,5,0.0,2,0,1,157397.57,0,30-45,High,Mid-term,Zero-balance,Active,No credit card,Retained,False,0.0,0.09401288629408606
15566988,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1,46-60,Medium,Long-term,High-balance,Inactive,Has credit card,Churned,True,141535.52,0.8843928804288513
15749300,556,France,Female,47,2,139914.27,1,1,1,50390.98,0,46-60,Low,New,High-balance,Active,Has credit card,Retained,True,0.0,0.6002995314396532
15594340,569,France,Male,41,4,120243.49,1,1,0,163150.03,1,30-45,Low,Mid-term,High-balance,Inactive,Has credit card,Churned,True,120243.49,0.499585220732304
15607065,765,France,Male,34,9,91835.16,1,0,0,138280.17,0,30-45,High,Long-term,Low-balance,Inactive,No credit card,Retained,False,0.0,0.2814874528996764
15778089,544,Spain,Male,37,2,0.0,2,0,0,135067.02,0,30-45,Low,New,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.11150286094305856
15773723,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1,<30,Medium,Long-term,Low-balance,Active,Has credit card,Churned,False,67178.19,0.35134964534967444
15697035,740,Spain,Female,31,8,0.0,2,0,0,86657.48,0,30-45,High,Long-term,Zero-balance,Inactive,No credit card,Retained,False,0.0,0.11767100272798346
15679668,850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0,30-45,High,Long-term,High-balance,Active,No credit card,Retained,True,0.0,0.17482921865190126
15709861,766,Germany,Male,30,4,127786.28,2,1,1,28879.3,0,30-45,High,Mid-term,High-balance,Active,Has credit card,Retained,True,0.0,0.23064570582293595
15791958,849,France,Female,41,6,0.0,2,1,1,169203.51,1,30-45,High,Mid-term,Zero-balance,Active,Has credit card,Churned,False,0.0,0.2730990366556874
15791030,612,France,Female,33,0,64900.32,2,1,0,102426.12,0,30-45,Medium,New,Low-balance,Inactive,Has credit card,Retained,False,0.0,0.22101158785792
15695339,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1,46-60,Low,New,High-balance,Inactive,Has credit card,Churned,True,109172.88,0.9311439766889025
15658813,645,France,Female,55,7,0.0,2,1,1,18369.33,0,46-60,Medium,Long-term,Zero-balance,Active,Has credit card,Retained,False,0.0,0.314562678500953
